label	text
oos	chức_năng của đoàn thanh_niên cộng_sản hồ_chí_minh
oos	nhà_văn kim dung sinh năm nào
oos	tỉnh nào ở miền tây có vườn_quốc_gia tràm chim
oos	hội_nghị chống biến_đổi khí_hậu lần thứ 17 2011 được tổ_chức tại nước nào
oos	đấu_trường la mã được xây_dựng nhằm phục_vụ cho cuộc_chiến giữa
oos	cuộc khởi_nghĩa lam sơn do ai lãnh_đạo
oos	quê_hương của tổng_thống obama ở đâu
oos	các biện_pháp phòng_chống cháy nổ là gì
oos	nhà mạc tồn_tại được bao_nhiêu năm
oos	ngày quốc thế phụ_nữ có từ khi nào
oos	hệ mặt_trời được hình_thành khi nào
oos	tỉnh nào có diện_tích lớn nhất việt_nam
oos	khi mua phần mềm xong công tác hỗ trợ bên em như thế nào
oos	công_tử bạc_liêu trở_thành người việt đầu_tiên sở_hữu
oos	tên vị vua vĩ_đại đã thống_nhất hai dân_tộc media và ba tư
oos	stephen william hawking mất vào năm bao_nhiêu
oos	quốc_gia đầu_tiên chế_tạo thành_công bom_nguyên_tử
oos	quốc_gia nào có số cừu gấp khoảng 10 lần dân_số của nước mình
oos	trong những năm cuối đời albert einstein trở_thành công_dân nước nào
oos	ai là tác_giả của tượng thần dớt ở olympia
oos	nước đức có tổng_cộng bao_nhiêu bang
oos	chị đang sử dụng hóa đơn bán ra của viettel, chị còn 5.000 số, chuyển qua bên em có tặng số còn lại đó cho chị được không?
oos	axit folic có cấu_tạo phân_tử là gì
oos	một nhiệm_kỳ quốc_hội là bao_nhiêu năm
oos	chủ_tịch nước việt_nam hiện_nay là ai
oos	cà_phê bắt_nguồn từ đâu
oos	nhà bác_học nào nổi_tiếng ở việt_nam thế_kỷ xviii
oos	dân_số nhật_bản hiện_tại là bao_nhiêu
oos	luật trẻ_em đươc thông_qua vào ngày_tháng năm nào
oos	bác_hồ ra_đi tìm đường cứu nước vào thời_gian nào
oos	tỉnh_lỵ của gia_lai là thành_phố nào
oos	sinh_thời_trạng quỳnh là bạn thơ của nữ thi_sĩ nổi_danh nào
oos	diện_tích của địa trung hải là bao_nhiêu
oos	trần nhân tông mất vào năm nào
oos	palau độc_lập từ năm nào
oos	việt_nam và hà_lan thiết_lập quan_hệ ngoại_giao từ năm nào
oos	vị_trí của trái_đất trong giải_ngân_hà
oos	sông nào ở tỉnh lạng_sơn chảy ngược
oos	santorini là hòn đảo nổi_tiếng nằm ở nước nào
oos	phần mềm amis tncn thì khác gì với hddt ko em
oos	dòng sông bạch đằng nổi_tiếng đổ ra biển ở tỉnh nào của nước ta
oos	tôn trung sơn nhậm_chức tổng_thống năm nào
oos	trong trận bạch đằng năm 938 ngô_quyền đã đánh_bại quân xâm_lược nào
oos	thủ_đô của ireland là thành_phố nào
oos	nơi sâu nhất của biển đen là bao_nhiêu
oos	cầu cổng vàng nổi_tiếng của mỹ nằm tại thành_phố nào
oos	thái_lan là quốc_gia dẫn_đầu thế_giới về mặt_hàng xuất_khẩu nào
oos	đàn_tơ_rưng là nhạc_cụ của dân_tộc nào
oos	nhà lý còn được gọi là gì
oos	blockchain do ai tạo ra
oos	ai là huấn_luyện_viên trưởng của fc zürich
oos	tháp nhân_tạo có độ nghiêng lớn nhất thế_giới có tên là gì
oos	hang_động nào cùng với nhiều hang_động khác trong khu_vực địa_hình các xtơ aggtelek đã được unesco công_nhận là di_sản thế_giới từ năm 1995
oos	công_thức tính chu_vi hình_tròn
oos	có bao_nhiêu nước tham_gia hiệp_định đối_tác xuyên thái_bình dương
oos	thuỷ_điện hoà_bình được hoàn_thiện năm nào
oos	có bao_nhiêu vị vua được thờ ở văn_miếu quốc tử giám hà_nội
oos	vĩ_tuyến có bán_kính lớn nhất có tên gọi là gì
oos	dân_số ở thành_phố đà_nẵng là bao_nhiêu
oos	hóa đơn bên em có hạn sử dụng không? hay là dùng theo năm?
oos	triều_đại phong_kiến phương bắc đầu_tiên đem quân xâm_lược nước ta
oos	đồng_bằng sông_cửu_long có bao_nhiêu thành_phố trực_thuộc trung_ương
oos	đặc_sản của tỉnh bình_dương là gì
oos	lễ_hội bia nổi_tiếng ở đức có tên là gì
oos	sao hóa đơn bên em đắt thế, anh thấy mấy bên gửi báo giá cho anh, 2000 tờ hóa đơn, chữ ký số bảo hiểm xã hội nữa có hơn 1 triệu e ạ
oos	chủ_tịch liên hợp quốc là ai
oos	liên_hợp_quốc có tất_cả bao_nhiêu quốc_gia
oos	xã cổ loa có đề thờ an_dương_vương và vị công_chúa nào
oos	võ tắc thiên là hậu_cung phi_tần của ai
oos	ngoài huyện dương_minh_châu tỉnh tây_ninh còn có bao_nhiêu đơn_vị hành_chính cấp huyện
oos	phạm ngũ thư quê ở đâu
oos	ngã ba_đông dương là 1 địa_danh thuộc tỉnh nào
oos	con_người có nguồn_gốc từ loài động_vật tiến_hoá nào
oos	triều_đại quân_chủ cuối_cùng của lịch_sử việt_nam là gì
oos	bác_hồ ra_đi tìm đường cứu nước năm nào
oos	có dùng song song bên khác được không
oos	lãnh_thổ bahrain nằm trong vịnh nổi_tiếng nào
oos	triều_đại nào miễn sưu_dịch 3 năm cho người phát_hiện cá_voi chết
oos	thủ_đô của đức là
oos	thành_phố nào là thủ_đô của nam_phi
oos	hiệp_định đối_tác xuyên thái_bình_dương được ký_kết ở đâu
oos	quốc_gia nào phát_minh ra giấy
oos	vitas là ai
oos	tên một phố cổ được unesco công_nhận di_sản thế_giới vào năm 1992
oos	loài bò_sát nào có tim có 4 ngăn
oos	cyrus đại đế của ba tư chinh_phục quốc_gia cổ_đại nào năm 538 tcn
oos	công_nguyên là gì
oos	nguyên_tố nào được đặt tên để vinh_danh vợ_chồng marie curie
oos	tay_đua trẻ nhất từng tham_gia một chặng đua f1 là ai
oos	đơn_vị đo khối_lượng đá_quý và kim_cương
oos	dân_cư vịnh hạ_long tập_trung chủ yêu ở đâu
oos	chi phí mua cks từ xa của misa là bao nhiêu?
oos	phú_quốc có bao_nhiêu đảo
oos	năm 1886 nước pháp tặng cho nước mỹ công_trình nghệ_thuật nổi_tiếng nào
oos	hồ nào trước_kia có tên thuỷ_quân
oos	ai là người có công_khai mở đất hà_tiên khoảng cuối thế_kỷ 17 đầu thế_kỷ 18
oos	giá em gửi có gồm vat chưa
oos	người nào là bí_thư thành_uỷ hiện_tại của hà_nội
oos	núi cao nhất tại bhutan là gì
oos	chùa hải đức được xây_dựng năm nào
oos	vị vua nhà lê_nào chỉ lên_ngôi 3 ngày thì bị ám_hại khi chỉ 22 tuổi
oos	trần quốc toản đánh_bại quân mông nguyên ở trận nào
oos	khi nào thì phó tổng_thống sẽ thay_thế
oos	ngày trái_đất hằng năm là ngày nào
oos	nhà trần tồn_tại tổng_cộng bao_nhiêu năm
oos	"ai là tác_giả của bài thơ "" tiểu_đoàn 307 """
oos	tên gọi cũ của tỉnh phú_thọ trước năm 1997
oos	vị tướng nào là tư_lệnh của chiến_dịch hồ_chí_minh
oos	tên của thủ_đô athens được đặt theo tên nữ_thần nào trong thần_thoại hy_lạp
oos	cờ_tướng mấy người chơi
oos	tên chính_thức của na_uy là gì
oos	lý chiêu hoàng trị_vì trong thời_gian bao_lâu
oos	vì sao nhà lý chấm_dứt
oos	quốc_kì của mỹ có bao_nhiêu ngôi_sao
oos	nước nào có cảng biển lớn nhất châu_á
oos	chile có đường biên_giới tiếp_giáp quốc_gia nào
oos	caesar đã đánh_bại ai để giành quyền cai_trị la mã
oos	trần nhân tông làm thái_thượng_hoàng năm nào
oos	nguyễn_trãi viết bình ngô đại_cáo vào năm nào
oos	tại sao nên sử dụng hệ thống tích hợp các phần mềm như chữ ký số, hóa đơn, amis kế toán hộ kinh doanh của nhà cung cấp misa?
oos	lần đầu_tiên việt_nam tham_dự olympic vào năm nào
oos	con trai và con gái của vua hùng và vua thục được gọi là gì
oos	nước nào xuất_khẩu cà_phê nhiều nhất thế_giới
oos	ai được tôn_vinh là chúa hiền đất việt
oos	sơn_la nằm ở đâu
oos	chủ_tịch hiện_tại của hải_phòng là người nào
oos	sông hồng dài bao_nhiêu km
oos	đcs việt_nam ra_đời ngày_tháng năm nào
oos	quê_quán của lê_thanh_vân thuộc tỉnh nào nước ta
oos	nhật_bản có dân_số đứng thứ mấy trên thế_giới
oos	cá_voi có bao_nhiêu răng
oos	"ngôi chùa nào ở hà_nội có nghĩa là "" bông sen vàng """
oos	phí duy trì hằng năm là sao chị chưa hiểu?
oos	ai là người đầu_tiên đặt_chân lên mặt trăng
oos	sài_gòn đổi tên thành tp hồ_chí_minh năm bao_nhiêu
oos	quê_hương của nhà trần ở tỉnh nào
oos	quốc_kì của mỹ có bao_nhiêu ngôi_sao
oos	nhật_bản có số dân là bao_nhiêu 2017
oos	kim_đồng là ai
oos	biên_giới của iran giáp với những nước nào
oos	thành_phố biên_hoà là thành_phố loại mấy
oos	ai là tổng_thống đầu_tiên của nước mỹ
oos	dân_số của iran 2017 là bao_nhiêu
oos	bill gates sáng_lập microsoft cùng với ai
oos	ai là bí_thư hiện_nay của tỉnh bắc_ninh
oos	nước nào có diện_tích lớn thứ hai trên thế_giới
oos	ai là người việt_nam đầu_tiên đi vào vũ_trụ
oos	địa_hình chủ_yếu của hàn_quốc là gì
oos	tổng_thống được in trên tờ 100 đôla mỹ
oos	thành thái sinh năm mấy
oos	chị mua phần mềm kế toán này có đầy đủ luôn sổ sách theo thông tư 88 hay sao em?
oos	thành_phố vũ hán thuộc tỉnh nào của trung_quốc
oos	ông_già noel có mấy con tuần_lộc
oos	khí nitơ khi mới tìm ra đặt tên là gì
oos	tác_phẩm “ hịch tướng_sĩ ” của tác_giả nào
oos	ấp hà_đông tiền_thân của làng hoa đầu_tiên ở đà_lạt thành_lập từ năm nào
oos	ai là tác_giả soạn_thảo bộ_luật của nhà_nguyễn
oos	người phụ_nữ nào từng làm vua hoàng_hậu công_chúa nước việt
oos	máy_tính phải dùng thiết_bị gì để kết_nối với đường_dây điện_thoại
oos	tàu_vũ_trụ có người lái đầu_tiên hạ_cánh xuống mặt_trăng có tên là gì
oos	ngành kinh_tế mũi_nhọn của triều_tiên hiện_nay là
oos	khủng_long xuất_hiện vào thời_gian nào
oos	ai là người lãnh_đạo cuộc khởi_nghĩa tây_sơn
oos	núi bà đen nằm ở tỉnh nào
oos	theo truyền_thuyết sơn tinh đánh_bại thuỷ_tinh ở núi nào
oos	khởi_nghĩa hai_bà_trưng chống lại chính_quyền nào
oos	tổng_bí_thư đầu_tiên của đảng cộng_sản đông dương là ai
oos	srv là chữ_viết tắt tiếng anh của đất_nước nào
oos	có bao_nhiêu đảo được đặt tên ở vịnh hạ_long
oos	ngày_nay đà_lạt được mệnh_danh là gì
oos	gout thường xuất_hiện ở vị_trí nào đầu_tiên trên cơ thể
oos	ai là đạo_diễn của phim tom và jerry
oos	thành_phố nào là thủ_đô của nước bỉ
oos	đâu là khu du_lịch sinh_thái nổi_tiếng ở đồng_nai
oos	ai là người đàn_ông đầu_tiên leo lên đỉnh everest
oos	tên google thể_hiện sứ_mệnh gì
oos	giá_trị tài_sản của phạm nhật vượng
oos	mật_độ dân_số của hà_nội là bao_nhiêu
oos	danh_nhân nào có công xây_dựng cầu thê húc ở hồ hoàn_kiếm
oos	google là công_ty về gì
oos	phó bí_thư hiện_nay của hồ_chí_minh là người nào
oos	ai là tác_giả của truyện kiều
oos	đất_nước có diện_tích lớn nhất châu_âu
oos	huyện mèo_vạc nổi_tiếng với phiên chợ tình nào
oos	tên đầy_đủ của syria là gì
oos	tên đầy_đủ của syria là gì
oos	nước nhật thuộc khu_vực nào của châu_á
oos	cha của hưng đạo vương trần quốc tuấn là ai
oos	đông trùng hạ thảo là động_vật hay thực_vật
oos	alexander đại đế là con trai của vua nổi_tiếng nào
oos	ngọn đồi nào có khắc chân_dung 4 đời tổng_thống mỹ
oos	chùa kim liên thuộc tỉnh nào
oos	người nào là giám_đốc_điều_hành fc shakhtar donetsk
oos	"tác_phẩm "" sống như anh "" viết về ai"
oos	truyện_kiều có tất_cả bao_nhiêu câu lục_bát
oos	vai diễn nào là bệ_phóng đưa ji chang wook lên đỉnh_cao sự_nghiệp
oos	lại văn sâm sinh năm mấy
oos	ai là giám_đốc_điều_hành rosatom
oos	nữ_tướng có công_lập vùng_đất hải_phòng ngày_nay
oos	tác_giả của cuốn sách nổi_tiếng harry potter
oos	trong thời_gian trị_vì đất_nước vua khải định từng có chuyến xuất_ngoại tới nước nào
oos	dự_tính dân_số nước mĩ năm 2018 là bao_nhiêu
oos	cây cầu bắc qua biển nào dài nhất thế_giới
oos	quân_đội nhân_dân việt_nam có bao_nhiêu binh_chủng
oos	lebanon là thành_viên tổ_chức nào
oos	thủ_đô của nước nào có một_nửa nằm ở châu_âu và một_nửa nằm ở châu_á
oos	ngoài la paz bolivia còn có thủ_đô nào
oos	tên gọi cũ của thành_phố hồ_chí_minh
oos	đất_nước có tỉ_lệ người theo đạo phật lớn nhất thế_giới
oos	nhà du_hành_vũ_trụ người nga nào trở_thành người đầu_tiên bay vào vũ_trụ
oos	việt_nam và hà_lan thiết_lập quan_hệ ngoại_giao từ năm nào
oos	vàng có số_nguyên tử mấy trong bảng_tuần_hoàn
oos	chiến_tranh thế_giới thứ 2 năm bao_nhiêu
oos	tỉnh nào là cực nam và cực tây của việt_nam
oos	di_sản unesco nào ở peru do người inca để lại
oos	dãy núi nổi_tiếng nào ở hà_tĩnh từng được vua minh mạng cho khắc lên cửu đỉnh ở cố_đô huế
oos	mozambique từng là thuộc địa của thực_dân nào
oos	cây cầu nào bắc qua con sông bến_hải
oos	pháo_hoa là thành_tựu của lĩnh_vực nào
oos	việt_nam gia_nhập lhq năm nào
oos	công_trình thuỷ_điện yaly nằm trên con sông này
oos	donald trump sinh ra ở đâu
oos	bdsm là gì
oos	vai_trò của đoàn thanh_niên cộng_sản hồ_chí_minh
oos	chiến_tranh thế_giới thứ hai còn được gọi với tên gì
oos	biệt_danh của nhã phương là gì
oos	lấy hóa đơn về tự động từ cơ quan thuế như thế nào vậy em
oos	tôi muốn mua phần mềm, sản phẩm meinvoice
oos	quê của mỹ tâm ở đâu
oos	tượng phật quan âm nghìn tay nghìn mắt ở chùa nào dưới đây
oos	khu di_tích côn sơn kiếp bạc thuộc tỉnh nào
oos	dấu_hiệu của bệnh rối_loạn ám_ảnh cưỡng_chế
oos	bài thơ đây thôn vĩ dạ lấy bối_cảnh từ vùng quê tỉnh nào
oos	ngày dài nhất và đêm ngắn nhất ở bán_cầu bắc là ngày
oos	phan văn khải là thủ_tướng thứ mấy của nước việt_nam
oos	sinh_thời_trạng quỳnh là bạn thơ của nữ thi_sĩ nổi_danh nào
oos	ai là người đổi tên thành đại la thành thăng_long
oos	thế_vận_hội_mùa_hè 2012 được tổ_chức ở thành_phố nào
